temperature;global_horizontal_rad;direct_normal_rad;dif_rad_horizontal;irr_rad;wind_speed;humidity
8.1;0;0;0;304;7.2;81
6.6;0;0;0;280;9.3;70
5.8;0;0;0;271;8.2;71
5.0;0;0;0;267;7.2;70
4.0;0;0;0;263;6.7;76
2.8;0;0;0;259;3.6;81
2.2;0;0;0;256;2.6;83
2.0;0;0;0;255;3.1;78
1.0;0;0;0;250;2.1;80
0.3;0;0;0;248;3.1;86
0.3;0;0;0;253;0.0;88
0.3;0;0;0;266;2.6;89
0.8;0;0;0;268;0.5;88
0.7;0;0;0;258;0.0;85
0.3;2;0;2;257;0.5;89
0.7;28;0;28;263;1.0;85
2.3;119;110;95;265;1.0;82
3.1;133;16;128;281;1.0;79
6.3;274;336;153;281;1.0;64
6.7;169;23;161;289;2.1;56
6.7;151;29;141;289;1.0;49
6.4;110;18;105;292;1.0;53
6.3;76;51;68;287;2.6;58
5.4;17;0;17;277;2.1;64
4.2;0;0;0;268;3.1;69
3.2;0;0;0;265;3.6;77
2.9;0;0;0;267;1.5;79
1.9;0;0;0;255;2.6;86
0.9;0;0;0;251;2.1;90
0.9;0;0;0;251;1.5;90
1.0;0;0;0;256;2.1;88
1.8;0;0;0;258;3.6;77
2.1;0;0;0;286;3.6;79
2.7;0;0;0;290;4.1;82
3.3;0;0;0;293;5.7;83
3.4;0;0;0;293;5.1;81
3.4;0;0;0;303;5.7;88
3.6;0;0;0;305;5.7;93
4.3;1;0;1;309;4.6;95
5.4;11;0;11;315;4.6;94
6.8;33;0;33;323;4.6;94
8.5;52;0;52;312;5.1;97
9.4;64;0;64;317;5.1;93
9.6;66;0;66;329;5.1;89
10.3;151;64;129;311;6.2;82
10.6;111;14;107;301;6.7;73
9.6;56;0;56;310;6.7;72
9.1;10;0;10;313;4.6;80
8.9;0;0;0;302;5.7;77
8.5;0;0;0;291;5.7;77
8.0;0;0;0;289;4.6;79
8.6;0;0;0;298;6.7;65
7.9;0;0;0;295;6.2;67
7.6;0;0;0;296;6.2;71
7.7;0;0;0;314;7.7;68
7.6;0;0;0;314;6.7;69
7.6;0;0;0;314;6.2;71
7.3;0;0;0;313;7.7;74
7.0;0;0;0;294;6.7;75
7.0;0;0;0;287;5.7;75
6.9;0;0;0;294;4.1;78
7.2;0;0;0;313;3.6;78
6.8;2;0;2;294;5.1;81
7.0;31;0;31;295;4.1;81
7.5;88;7;86;304;3.6;78
7.9;137;13;133;317;4.1;77
8.1;167;36;154;318;3.6;76
8.3;174;38;159;317;4.6;69
8.0;155;33;143;317;4.1;76
7.7;114;15;110;315;2.6;73
7.6;58;0;58;315;3.6;76
7.4;10;0;10;314;3.1;77
6.8;0;0;0;294;1.5;82
6.2;0;0;0;285;1.0;85
5.5;0;0;0;278;1.0;89
5.1;0;0;0;280;1.0;92
4.8;0;0;0;303;1.0;93
4.6;0;0;0;302;1.0;95
4.4;0;0;0;273;1.0;95
4.3;0;0;0;273;1.0;95
3.6;0;0;0;270;1.0;95
3.1;0;0;0;262;0.0;97
0.1;0;0;0;249;0.0;98
-0.7;0;0;0;245;0.0;100
-1.8;0;0;0;240;0.0;98
-1.3;0;0;0;242;0.0;98
-1.6;4;0;4;241;0.0;98
-0.5;63;158;44;250;0.0;93
1.2;173;357;89;258;0.5;92
5.5;268;575;81;277;1.0;86
9.5;311;553;104;300;2.1;76
8.8;323;491;134;296;2.6;74
8.8;288;465;124;301;2.1;73
10.2;221;429;100;302;3.1;71
8.4;117;330;57;295;3.1;78
7.9;19;0;19;303;1.5;84
6.3;0;0;0;282;1.5;92
4.9;0;0;0;280;1.5;97
4.6;0;0;0;279;1.5;99
3.7;0;0;0;270;1.0;99
3.1;0;0;0;263;1.0;99
2.7;0;0;0;261;2.1;99
1.6;0;0;0;256;1.8;99
0.5;0;0;0;251;1.5;100
-0.9;0;0;0;252;0.0;100
-0.8;0;0;0;275;0.0;100
-1.2;0;0;0;256;0.0;100
-1.5;0;0;0;246;0.0;98
-1.4;0;0;0;256;0.0;96
1.4;0;0;0;259;1.0;96
1.8;4;0;4;272;1.0;97
5.2;60;108;47;276;2.6;87
6.5;155;292;85;282;2.1;85
7.6;222;298;125;305;4.1;82
8.2;244;195;170;307;5.1;79
8.6;220;115;175;300;6.2;73
8.8;160;33;148;304;5.1;76
8.4;119;16;114;294;6.2;76
8.0;62;0;62;293;4.6;79
7.8;12;0;12;317;4.6;80
7.2;0;0;0;325;4.1;93
7.2;0;0;0;325;4.6;91
7.2;0;0;0;325;5.7;93
7.3;0;0;0;325;6.2;93
7.4;0;0;0;326;5.1;94
7.8;0;0;0;329;4.6;94
8.0;0;0;0;330;5.7;93
7.3;0;0;0;317;3.1;95
5.5;0;0;0;288;2.6;95
4.5;0;0;0;302;1.5;99
3.6;0;0;0;270;1.5;99
3.0;0;0;0;280;1.5;98
5.0;0;0;0;287;2.6;94
4.9;0;0;0;292;1.5;93
2.7;5;0;5;266;1.5;98
3.6;70;180;47;269;1.5;93
6.0;185;453;73;279;2.6;83
7.4;283;615;78;285;4.1;73
8.4;340;677;81;288;3.6;65
8.5;349;672;84;296;4.1;60
7.7;300;528;108;294;4.1;65
6.5;233;501;86;290;1.0;76
7.7;126;354;59;289;3.1;68
5.6;25;17;24;280;1.5;74
4.1;0;0;0;278;3.1;80
3.4;0;0;0;271;2.1;88
2.6;0;0;0;264;1.5;93
1.4;0;0;0;254;1.0;96
1.2;0;0;0;253;0.0;95
-1.3;0;0;0;242;0.0;96
-1.6;0;0;0;241;0.0;96
-1.9;0;0;0;240;0.0;98
-1.3;0;0;0;242;0.0;97
-2.4;0;0;0;237;0.0;98
-2.3;0;0;0;238;0.0;98
-2.1;0;0;0;239;0.0;95
-2.4;0;0;0;237;0.0;95
-3.0;0;0;0;235;0.0;97
-2.7;6;0;6;236;0.0;97
-0.2;74;191;49;245;0.0;80
3.8;191;429;83;264;0.5;85
6.1;290;630;76;274;3.1;77
7.6;349;700;77;285;2.6;71
8.3;360;707;78;288;3.1;66
7.5;318;628;87;288;4.1;70
7.8;176;187;120;297;2.1;71
7.4;67;0;67;294;4.6;74
7.1;14;0;14;293;4.1;80
7.1;0;0;0;299;3.1;84
7.1;0;0;0;302;4.1;84
7.3;0;0;0;316;4.6;87
7.3;0;0;0;325;5.1;90
7.2;0;0;0;325;4.6;94
7.2;0;0;0;326;4.1;97
7.4;0;0;0;327;3.6;97
7.6;0;0;0;328;2.6;97
7.6;0;0;0;328;1.5;99
7.1;0;0;0;296;3.1;97
6.0;0;0;0;281;2.1;97
5.9;0;0;0;276;3.1;97
5.5;0;0;0;274;2.1;95
4.7;0;0;0;275;1.5;99
1.2;7;0;7;258;1.0;98
2.9;77;199;50;270;1.0;100
5.9;186;426;77;275;1.0;89
7.4;242;327;129;280;2.6;78
8.3;182;79;151;283;3.6;70
7.7;189;40;172;288;4.6;64
8.4;240;208;163;289;5.7;54
7.8;215;300;124;291;5.1;53
7.8;118;206;77;293;5.1;50
7.3;15;0;15;298;3.1;57
6.5;0;0;0;306;2.1;60
5.3;0;0;0;277;3.1;65
4.6;0;0;0;265;2.6;69
4.1;0;0;0;263;3.1;68
3.4;0;0;0;260;2.1;73
2.2;0;0;0;256;1.5;80
0.9;0;0;0;250;2.6;83
2.3;0;0;0;256;3.6;79
0.9;0;0;0;251;2.6;86
2.4;0;0;0;257;2.1;81
2.1;0;0;0;256;2.6;85
2.2;0;0;0;256;3.1;85
1.9;0;0;0;255;3.6;87
1.9;0;0;0;256;3.6;89
1.4;8;0;8;254;1.5;93
3.4;81;203;53;262;1.0;84
4.7;201;440;86;272;2.6;79
5.9;300;636;79;272;2.6;75
7.3;360;709;78;284;2.6;70
8.5;373;719;78;291;2.6;58
8.1;173;131;123;289;2.6;60
8.0;130;22;124;289;2.6;61
7.5;102;94;83;295;1.5;65
6.5;27;10;26;288;1.0;69
5.6;0;0;0;288;1.0;69
3.0;0;0;0;276;0.0;88
1.6;0;0;0;259;0.0;90
1.5;0;0;0;259;0.5;92
1.6;0;0;0;270;0.0;90
0.7;0;0;0;268;0.0;94
0.4;0;0;0;280;0.0;96
0.7;0;0;0;282;0.0;96
2.1;0;0;0;262;0.0;91
2.0;0;0;0;288;1.0;92
2.3;0;0;0;276;1.0;91
2.7;0;0;0;273;2.1;94
2.9;0;0;0;270;0.5;97
4.1;0;0;0;271;2.6;92
4.4;2;0;2;309;3.1;90
4.6;17;0;17;310;2.6;93
4.6;41;0;41;291;3.6;93
4.6;61;0;61;291;3.1;92
5.0;73;0;73;289;2.6;90
5.5;76;0;76;289;2.6;89
6.3;68;0;68;291;4.6;79
6.3;133;28;124;297;4.1;76
6.2;29;0;29;316;3.6;77
5.7;12;0;12;305;9.3;77
5.3;0;0;0;292;3.1;78
4.7;0;0;0;301;3.1;84
4.7;0;0;0;301;3.6;84
4.1;0;0;0;298;3.6;85
3.3;0;0;0;270;3.1;84
2.3;0;0;0;257;3.1;85
1.2;0;0;0;253;2.6;90
0.7;0;0;0;251;3.1;92
0.5;0;0;0;250;3.1;92
0.3;0;0;0;249;1.5;91
0.1;0;0;0;248;2.6;88
-0.5;0;0;0;245;2.6;91
-0.3;0;0;0;246;2.6;88
-0.2;0;0;0;246;2.6;88
0.0;10;0;10;247;2.6;87
1.0;90;56;81;250;2.1;78
2.4;212;428;96;256;2.6;78
4.7;312;645;81;267;2.6;76
5.4;374;726;77;274;4.1;71
6.0;386;737;77;277;5.1;67
6.3;348;698;77;277;3.6;64
6.3;265;593;77;280;5.1;60
5.6;151;356;75;273;5.1;61
4.3;35;45;32;269;5.1;68
3.2;0;0;0;264;2.1;73
2.1;0;0;0;255;2.6;79
1.5;0;0;0;261;1.5;80
1.1;0;0;0;266;1.0;80
1.5;0;0;0;283;1.5;78
1.8;0;0;0;285;2.1;77
1.2;0;0;0;268;1.5;78
0.5;0;0;0;261;2.6;78
0.7;0;0;0;256;2.6;70
1.1;0;0;0;270;2.1;69
1.4;0;0;0;281;2.1;66
1.3;0;0;0;280;2.1;67
1.5;0;0;0;282;2.1;68
1.7;0;0;0;282;3.1;67
1.7;2;0;2;291;3.1;68
1.6;48;0;48;282;3.6;69
2.0;112;5;110;284;4.1;67
2.7;164;49;146;287;6.7;64
3.6;196;19;188;290;6.7;58
2.7;202;19;194;288;6.7;69
2.0;182;17;176;285;7.7;74
0.7;139;24;131;281;7.2;91
0.9;80;3;79;281;8.7;83
-0.1;35;41;32;260;7.7;79
-0.8;0;0;0;261;7.7;75
-0.5;0;0;0;270;7.7;60
-0.8;0;0;0;269;9.8;59
-1.2;0;0;0;266;7.7;58
-1.9;0;0;0;272;6.2;65
-2.5;0;0;0;269;6.7;68
-2.7;0;0;0;258;6.2;54
-3.1;0;0;0;266;7.2;67
-3.1;0;0;0;265;8.2;62
-3.4;0;0;0;264;8.5;64
-3.7;0;0;0;263;8.7;66
-3.8;0;0;0;263;7.7;70
-4.0;0;0;0;262;8.7;70
-4.4;0;0;0;260;5.1;69
-4.2;2;0;2;262;5.7;74
-4.7;86;337;32;232;5.7;69
-4.4;180;274;103;238;5.7;65
-4.1;239;222;157;244;5.7;61
-3.3;200;26;189;258;5.1;69
-2.8;207;20;198;260;6.2;63
-2.6;187;18;180;261;8.7;64
-2.0;203;143;156;254;9.8;65
-1.6;118;83;99;255;6.2;59
-1.3;30;0;30;246;6.2;64
-1.1;0;0;0;269;6.7;69
-1.1;0;0;0;258;6.2;63
-1.3;0;0;0;247;6.2;69
-1.1;0;0;0;255;5.7;74
-1.0;0;0;0;259;5.7;63
-0.6;0;0;0;279;4.1;68
-2.3;0;0;0;274;4.1;93
-2.3;0;0;0;274;4.1;95
-2.1;0;0;0;275;3.6;93
-1.7;0;0;0;277;3.6;96
-1.5;0;0;0;278;4.1;94
-1.3;0;0;0;280;3.1;97
-0.7;0;0;0;282;2.6;94
0.2;0;0;0;263;2.6;89
0.6;7;0;7;270;3.1;87
0.9;53;0;53;267;3.1;76
1.4;117;5;116;282;2.6;72
2.5;170;16;164;287;3.1;73
2.9;201;18;193;290;1.5;77
3.0;81;0;81;299;1.0;79
3.1;73;0;73;301;0.0;84
3.5;56;0;56;304;0.5;90
3.6;33;0;33;305;0.5;92
3.1;9;0;9;303;2.1;97
2.8;0;0;0;301;0.5;99
3.3;0;0;0;304;0.5;97
3.6;0;0;0;305;0.5;96
5.1;0;0;0;313;2.6;94
5.6;0;0;0;307;3.1;94
5.8;0;0;0;317;2.1;94
4.5;0;0;0;302;2.6;97
6.0;0;0;0;309;2.6;92
6.0;0;0;0;298;1.5;94
5.2;0;0;0;305;1.0;95
4.8;0;0;0;312;1.0;95
4.9;0;0;0;304;1.0;97
4.0;0;0;0;299;1.0;97
3.8;0;0;0;287;2.1;98
2.1;8;0;8;283;1.0;98
3.4;55;0;55;296;0.5;98
4.2;46;0;46;309;0.5;99
4.8;67;0;67;312;0.5;99
6.9;202;83;166;314;0.5;94
7.3;209;41;190;316;0.5;91
7.3;74;0;74;325;1.0;93
6.9;57;0;57;324;1.0;95
6.9;34;0;34;324;0.0;95
6.7;9;0;9;322;0.5;95
6.3;0;0;0;320;2.6;95
5.9;0;0;0;318;1.0;97
6.2;0;0;0;319;0.0;91
6.0;0;0;0;318;0.5;90
5.5;0;0;0;315;0.0;94
5.6;0;0;0;316;0.5;93
5.3;0;0;0;314;0.0;92
5.1;0;0;0;313;0.0;93
4.8;0;0;0;312;0.0;94
4.8;0;0;0;312;0.0;94
4.4;0;0;0;310;0.0;96
4.1;0;0;0;308;0.0;96
3.8;0;0;0;307;0.5;98
3.4;0;0;0;304;0.5;98
3.3;3;0;3;304;0.5;97
3.3;22;0;22;304;0.0;97
4.0;47;0;47;307;1.0;95
5.0;68;0;68;311;1.0;87
5.7;81;0;81;315;2.1;85
7.3;213;88;174;298;1.5;74
7.8;273;234;176;304;1.5;75
7.1;150;63;128;312;2.6;77
6.6;90;5;88;310;1.5;81
6.4;26;0;26;309;1.0;79
5.9;1;0;1;296;1.5;86
5.3;0;0;0;305;1.5;89
5.3;0;0;0;305;1.0;91
5.1;0;0;0;304;0.5;89
5.4;0;0;0;314;1.0;89
5.1;0;0;0;312;1.5;89
4.9;0;0;0;311;2.6;87
4.7;0;0;0;310;3.6;86
4.6;0;0;0;309;2.1;86
4.3;0;0;0;308;2.6;87
3.7;0;0;0;305;2.1;88
3.7;0;0;0;305;2.1;88
3.8;0;0;0;305;2.6;88
3.8;0;0;0;305;3.1;88
3.5;4;0;4;303;2.6;86
3.6;23;0;23;304;2.6;86
3.7;49;0;49;304;3.1;87
4.1;69;0;69;306;2.6;85
4.5;82;0;82;308;3.1;82
4.9;216;89;176;287;3.6;79
5.8;197;40;180;286;3.1;74
6.2;153;14;149;278;3.1;67
6.3;92;5;91;282;3.6;69
5.9;28;0;28;280;3.6;67
4.3;1;0;1;273;3.1;74
3.2;0;0;0;264;3.1;70
2.5;0;0;0;261;2.6;72
1.9;0;0;0;259;2.1;75
0.8;0;0;0;255;1.0;83
0.5;0;0;0;279;1.0;82
0.9;0;0;0;281;0.0;86
0.6;0;0;0;265;0.0;90
-1.2;0;0;0;262;0.0;93
-1.4;0;0;0;271;0.0;94
-1.8;0;0;0;269;0.0;94
-1.8;0;0;0;245;0.0;98
-2.4;0;0;0;242;0.0;98
-2.8;0;0;0;240;0.0;97
-3.3;17;0;17;238;0.0;97
0.1;114;169;82;256;1.0;87
0.9;249;461;108;254;1.0;77
2.5;352;675;85;258;1.5;84
4.2;401;678;98;265;1.5;79
4.9;368;431;171;282;1.0;78
5.9;283;219;189;288;2.1;73
6.0;286;483;115;286;1.5;73
5.4;184;383;89;275;1.0;76
4.4;54;87;44;275;2.6;82
3.3;2;0;2;270;1.0;87
3.5;0;0;0;295;2.1;86
3.7;0;0;0;285;1.5;86
3.9;0;0;0;297;1.5;88
3.4;0;0;0;271;2.6;90
2.6;0;0;0;268;1.5;94
2.1;0;0;0;272;1.0;92
1.6;0;0;0;270;2.6;94
1.6;0;0;0;269;2.6;98
1.9;0;0;0;270;2.6;94
2.7;0;0;0;291;2.6;89
2.6;0;0;0;290;3.4;86
2.5;0;0;0;297;4.1;82
2.1;0;0;0;258;4.1;68
1.8;4;0;4;290;5.1;63
1.4;25;0;25;290;5.7;72
1.5;51;0;51;287;6.2;56
1.4;73;0;73;288;8.2;62
1.3;85;0;85;290;8.2;80
1.5;226;28;213;277;7.7;46
1.4;290;225;193;262;7.2;62
1.7;308;488;132;254;7.2;55
1.2;193;488;69;245;8.7;46
0.6;62;143;45;251;7.2;66
0.3;3;0;3;248;5.1;56
-0.4;0;0;0;242;3.6;63
-0.8;0;0;0;239;3.1;60
-1.3;0;0;0;238;2.1;64
-1.5;0;0;0;237;2.1;66
-2.0;0;0;0;244;3.1;71
-2.0;0;0;0;241;2.6;71
-3.9;0;0;0;241;2.1;83
-2.2;0;0;0;249;2.6;83
-1.6;0;0;0;254;1.5;84
-1.6;0;0;0;259;1.0;86
-1.7;0;0;0;259;1.5;91
-1.8;0;0;0;256;1.0;90
-1.5;0;0;0;257;2.1;89
-1.8;12;0;12;259;1.5;90
-1.7;131;218;88;246;3.1;77
-1.2;262;565;83;244;3.6;73
-0.1;369;706;82;248;2.6;67
1.3;431;770;79;250;1.0;67
2.2;447;790;77;250;1.5;45
2.4;407;757;76;251;1.0;49
3.0;318;641;83;258;1.0;69
2.5;198;492;70;255;0.5;42
1.6;66;154;47;252;1.0;45
0.1;4;0;4;247;1.0;54
-0.7;0;0;0;249;1.0;68
-0.7;0;0;0;271;1.0;68
-0.6;0;0;0;272;1.0;73
-0.7;0;0;0;256;1.0;72
-1.3;0;0;0;254;2.1;78
-0.8;0;0;0;272;1.5;78
-0.9;0;0;0;251;2.1;85
-0.5;0;0;0;259;2.6;86
-0.5;0;0;0;283;2.1;93
-1.1;0;0;0;280;1.5;94
-1.1;0;0;0;280;2.1;94
-1.1;0;0;0;280;3.1;94
-1.2;0;0;0;280;3.1;94
-0.9;5;0;5;281;3.1;92
-0.4;27;0;27;283;2.6;91
0.3;53;0;53;286;3.6;87
0.5;75;0;75;287;2.6;86
0.7;87;0;87;288;3.1;84
1.2;90;0;90;291;2.6;88
1.5;82;0;82;292;2.1;86
1.6;64;0;64;294;3.1;90
1.4;40;0;40;293;4.1;94
1.4;14;0;14;294;3.1;96
1.5;1;0;1;286;3.6;94
1.4;0;0;0;294;3.6;96
1.3;0;0;0;293;4.1;94
1.3;0;0;0;293;4.6;94
1.3;0;0;0;293;4.6;94
1.3;0;0;0;293;4.1;94
1.4;0;0;0;293;4.1;94
1.5;0;0;0;294;3.6;94
1.6;0;0;0;294;4.1;94
1.8;0;0;0;295;3.6;94
1.8;0;0;0;296;5.1;97
2.0;0;0;0;296;3.6;94
2.0;0;0;0;296;4.6;94
2.0;0;0;0;296;3.1;94
2.1;5;0;5;297;2.6;94
2.5;28;0;28;299;2.1;94
2.7;54;0;54;300;2.1;94
3.0;75;0;75;302;3.1;97
3.2;88;0;88;303;2.1;94
3.8;90;0;90;306;3.1;95
4.1;82;0;82;308;1.0;95
4.4;65;0;65;310;1.0;95
4.8;41;0;41;311;1.0;93
4.7;14;0;14;311;0.5;95
4.6;1;0;1;311;0.0;97
4.4;0;0;0;310;0.5;99
4.3;0;0;0;310;0.2;99
4.3;0;0;0;310;0.0;99
4.2;0;0;0;309;0.0;99
3.9;0;0;0;307;2.6;98
3.7;0;0;0;306;3.1;100
3.5;0;0;0;305;3.6;100
3.5;0;0;0;305;2.6;98
3.2;0;0;0;304;3.1;100
3.2;0;0;0;303;3.1;98
3.3;0;0;0;304;3.1;98
3.5;0;0;0;305;3.6;100
3.8;0;0;0;307;3.6;100
4.0;6;0;6;308;3.6;98
3.5;29;0;29;305;3.6;100
4.0;55;0;55;308;4.1;97
4.1;76;0;76;308;4.6;97
4.2;89;0;89;309;5.1;97
4.4;92;0;92;309;5.1;93
4.0;84;0;84;307;4.6;95
3.8;66;0;66;306;5.1;93
3.6;42;0;42;305;5.1;91
3.2;15;0;15;303;4.1;93
3.2;1;0;1;302;3.6;91
3.0;0;0;0;301;3.6;91
2.8;0;0;0;300;3.6;91
2.7;0;0;0;300;3.6;91
2.6;0;0;0;299;3.1;89
2.3;0;0;0;297;3.1;89
2.2;0;0;0;297;1.5;89
2.2;0;0;0;297;2.1;89
2.1;0;0;0;288;1.5;89
2.1;0;0;0;296;1.0;89
2.1;0;0;0;296;1.5;89
2.0;0;0;0;296;1.0;89
1.8;0;0;0;295;1.5;90
1.9;0;0;0;295;1.5;90
2.1;6;0;6;296;1.5;89
2.7;30;0;30;299;2.1;86
3.2;57;0;57;302;2.1;88
4.0;78;0;78;306;1.5;85
4.6;91;0;91;309;2.1;87
5.3;93;0;93;313;2.6;88
6.0;85;0;85;317;3.6;85
5.9;68;0;68;316;2.6;86
5.1;43;0;43;313;2.1;95
5.2;16;0;16;314;2.6;95
5.3;1;0;1;315;1.5;97
5.7;0;0;0;317;2.1;97
6.3;0;0;0;321;2.6;97
6.9;0;0;0;324;2.1;97
7.3;0;0;0;326;2.6;97
8.1;0;0;0;306;4.1;94
8.2;0;0;0;304;3.6;93
8.3;0;0;0;322;3.6;94
8.4;0;0;0;332;3.1;94
8.7;0;0;0;334;2.6;95
8.9;0;0;0;335;2.1;95
8.8;0;0;0;335;2.1;95
8.5;0;0;0;333;2.1;96
8.4;0;0;0;303;1.5;94
8.7;16;0;16;304;0.5;92
9.0;79;3;78;296;2.1;90
9.6;146;13;142;299;2.1;90
10.1;78;0;78;301;1.0;89
10.5;91;0;91;303;2.1;87
10.8;93;0;93;309;2.6;86
10.9;85;0;85;309;2.1;85
10.9;68;0;68;305;2.1;85
10.7;44;0;44;304;2.1;85
9.8;17;0;17;339;2.1;86
9.5;4;0;4;328;2.1;86
9.3;0;0;0;327;3.6;86
9.6;0;0;0;337;1.5;84
9.1;0;0;0;335;1.0;87
9.3;0;0;0;336;1.5;87
9.1;0;0;0;307;1.0;87
9.2;0;0;0;305;1.0;84
9.5;0;0;0;302;4.6;86
8.6;0;0;0;303;2.6;88
7.6;0;0;0;300;2.1;90
7.7;0;0;0;289;1.5;91
8.7;0;0;0;294;3.6;90
8.7;0;0;0;298;4.1;89
8.6;0;0;0;323;4.1;90
8.8;17;0;17;325;3.6;90
9.1;81;5;80;300;3.6;90
9.8;150;14;145;303;4.6;87
10.4;80;0;80;314;6.7;85
10.5;92;0;92;333;6.2;84
10.6;95;0;95;322;6.7;85
10.6;222;83;183;334;5.1;85
10.6;177;33;164;322;4.6;85
11.0;114;7;112;320;4.6;83
10.1;45;0;45;315;5.1;84
9.4;4;0;4;312;5.1;89
8.9;0;0;0;304;3.6;89
9.1;0;0;0;314;4.1;90
7.9;0;0;0;302;3.6;94
8.0;0;0;0;309;3.6;93
7.6;0;0;0;307;3.1;94
7.5;0;0;0;311;2.6;95
7.4;0;0;0;318;2.1;95
7.7;0;0;0;319;2.1;95
8.0;0;0;0;321;2.1;94
7.9;0;0;0;320;1.0;95
8.0;0;0;0;330;2.1;96
8.1;0;0;0;330;2.1;95
7.9;0;0;0;320;2.1;96
8.3;7;0;7;332;2.6;95
8.5;33;0;33;332;3.1;93
8.5;153;57;133;312;2.6;94
9.4;207;38;190;328;2.6;89
10.0;239;43;218;331;3.6;87
10.3;246;43;224;320;3.6;83
10.4;225;41;206;320;3.6;80
10.0;180;33;167;316;3.1;90
10.8;117;8;114;323;2.6;83
9.8;47;0;47;311;2.6;84
8.2;5;0;5;321;0.5;88
7.9;0;0;0;320;2.1;92
7.4;0;0;0;317;1.5;91
6.9;0;0;0;314;3.1;90
6.2;0;0;0;310;1.5;88
5.3;0;0;0;304;1.5;82
4.2;0;0;0;296;1.5;75
3.0;0;0;0;278;5.7;66
1.9;0;0;0;272;6.2;60
1.0;0;0;0;247;5.1;57
0.3;0;0;0;244;5.1;57
-0.2;0;0;0;242;3.1;60
-0.8;0;0;0;245;4.6;63
-1.0;1;0;1;244;5.1;67
-0.7;43;46;38;245;4.6;65
0.4;187;338;104;249;5.1;59
2.0;326;603;104;258;7.2;52
3.1;375;400;191;272;8.2;48
2.5;256;31;240;283;6.7;53
3.1;102;0;102;295;6.2;53
4.0;240;29;226;291;5.7;54
4.3;194;19;187;293;5.7;53
5.0;130;24;122;293;8.7;41
4.4;79;53;70;281;7.7;48
3.6;9;0;9;279;7.2;54
4.0;0;0;0;290;6.2;47
3.7;0;0;0;289;4.6;51
3.0;0;0;0;270;4.6;53
2.0;0;0;0;260;3.6;62
1.1;0;0;0;249;3.6;64
0.4;0;0;0;246;3.1;68
0.3;0;0;0;245;5.1;63
-0.3;0;0;0;243;4.1;66
-0.7;0;0;0;246;2.6;70
-0.9;0;0;0;241;2.1;70
-1.9;0;0;0;237;2.1;74
-2.4;0;0;0;235;2.1;78
-2.8;1;0;1;234;1.5;80
-1.3;54;130;40;239;1.5;73
0.8;193;406;90;252;1.0;64
2.7;333;612;104;254;3.6;54
4.5;441;776;81;261;2.6;51
5.6;506;830;78;269;4.1;42
6.0;518;838;79;270;3.6;39
6.5;478;821;75;270;4.6;31
5.1;385;732;79;270;4.6;42
5.1;253;551;82;270;4.6;42
4.5;97;165;68;264;3.6;42
3.5;7;0;7;274;3.1;51
3.3;0;0;0;296;3.1;57
3.2;0;0;0;296;3.1;59
3.2;0;0;0;296;2.6;58
3.2;0;0;0;289;3.1;62
3.1;0;0;0;289;3.1;66
2.2;0;0;0;264;2.6;82
2.2;0;0;0;264;2.6;82
2.0;0;0;0;263;3.6;81
2.0;0;0;0;272;4.1;78
3.0;0;0;0;290;3.1;74
3.6;0;0;0;302;4.1;75
4.3;0;0;0;307;4.1;84
4.4;0;0;0;309;4.6;93
4.9;12;0;12;312;5.1;93
5.6;39;0;39;316;5.1;93
5.9;67;0;67;318;5.7;95
6.5;88;0;88;320;6.2;89
6.9;101;0;101;323;6.7;93
5.7;265;100;212;287;5.7;83
7.4;409;392;214;297;3.6;78
9.2;280;221;187;309;5.1;63
8.0;189;195;127;303;3.6;63
7.2;84;62;73;297;2.6;73
5.8;13;0;13;289;1.5;78
3.8;0;0;0;285;1.0;85
4.8;0;0;0;302;4.6;87
3.8;0;0;0;305;4.1;88
2.1;0;0;0;296;4.1;91
1.1;0;0;0;292;4.1;94
1.3;0;0;0;293;1.5;94
1.6;0;0;0;294;1.5;94
2.0;0;0;0;294;2.1;81
2.2;0;0;0;294;3.6;74
2.0;0;0;0;271;3.6;69
1.6;0;0;0;281;3.6;64
1.1;0;0;0;269;4.1;65
0.4;1;0;1;261;2.6;72
0.7;32;0;32;256;3.1;70
1.2;105;4;104;255;4.1;71
1.9;343;518;143;258;4.1;69
3.4;455;782;83;261;6.2;52
4.5;519;833;80;265;5.7;45
4.8;533;846;80;263;5.7;34
5.5;490;822;77;268;6.2;29
4.5;393;721;84;268;6.7;28
4.3;232;318;130;274;4.6;37
3.7;122;307;65;259;5.1;38
3.0;16;0;16;262;4.6;48
2.5;0;0;0;284;2.6;57
1.5;0;0;0;281;2.1;64
0.4;0;0;0;251;1.5;68
-2.0;0;0;0;241;1.0;75
-0.8;0;0;0;245;2.1;68
-0.6;0;0;0;241;2.6;64
-1.1;0;0;0;240;2.6;71
-2.4;0;0;0;235;1.0;78
-3.6;0;0;0;230;1.0;80
-4.3;0;0;0;228;0.5;87
-4.5;0;0;0;232;0.5;87
-5.1;0;0;0;232;0.5;89
-3.6;2;0;2;259;1.0;86
-2.2;49;26;46;256;1.0;83
0.0;108;11;105;265;1.0;72
2.3;302;347;166;269;1.5;62
4.2;433;564;161;274;3.1;53
4.8;380;226;260;283;3.6;48
4.9;534;655;179;267;3.6;46
5.2;254;177;164;277;6.2;41
6.0;207;20;199;270;4.6;37
5.2;140;13;136;268;5.1;44
4.5;25;0;25;301;4.6;50
